doc_id,title,date,address,Categories,content
787,Kingdom Condemns Terror Bombings in Afghanistan and Somalia,23-Jun-17,https://saudiembassy.net/news/kingdom-condemns-terror-bombings-afghanistan-and-somalia,News,"In a statement, the Foreign Ministry offered the Kingdom???Ä?ôs condolences, reconfirming the Kingdom's solidarity and support for the two sisterly countries. Saudi Arabia today strongly condemned bombings of a bank in Lashkar, Afghanistan, and a police station in Mogadishu, Somalia.?Ç??"
788,Saudi Arabia Donates $66.7 Million to Combats Cholera in Yemen,23-Jun-17,https://saudiembassy.net/news/saudi-arabia-donates-667-million-combats-cholera-yemen,News,"Saudi Arabia has announced a donation of $66.7 million to the United Nations Children's Fund (UNICEF), the World Health Organization (WHO) and their partners in response to the cholera outbreak in Yemen."
789,Saudi-Iraq Joint Statement,20-Jun-17,https://saudiembassy.net/news/saudi-iraq-joint-statement,News,"He also expressed his thanks and appreciation for the warm reception and generous hospitality accorded to him and the accompanying delegation. The Prime Minister commended the Custodian of the Two Holy Mosques and the Government of the Kingdom of Saudi Arabia for their care of the Two Holy Mosques and services to pilgrims, Umrah performers and visitors. Prime Minister Haider Al-Abadi expressed the Iraqi Government's appreciation to the Kingdom of Saudi Arabia for its support for the efforts being exerted in the reconstruction of Iraq. Emanating from the keenness to strengthen their relations, the two countries agreed to establish a coordination council between them to upgrade relations to the desired strategic level and open new horizons of cooperation in various fields including political, security, economic, developmental, commercial, investment, tourism and cultural domains, activate the partnership between the private sector in the two countries, and follow up the implementation of what has been concluded of agreements and memorandums of understanding to achieve their common objectives. The two countries confirmed their condemnation of all actions affecting the security and stability of the two countries and the region, stressing the need for rejecting the spirit of hatred, violence, sectarian discrimination and fomenting of ideology, affirming their keenness to strengthen their brotherly relations to achieve their common interests and the interests of the two brotherly peoples, emphasizing the importance of enhancing peace and security in the region. The two countries expressed their determination to continue their successful efforts to combat terrorist organizations, especially terrorist Daesh (ISIS) organization whose terrorist actions have reached secure people in the two countries. 
Within the framework of the constructive spirit prevailed in the talks between the two sides, they discussed current situations and political and security challenges facing Arab and Islamic nations, agreed to intensify the joint action to confront these challenges, particularly combating extremism and fighting terrorism in all its forms and manifestations, and emphasized the importance of drying up the sources of terrorism and its financing and abiding by agreements and commitments that bind States in this regard. 
?Ç?? During the two sessions, the two sides commended what is binding the two countries and their brotherly peoples of the ties of religion, brotherhood, neighborliness, bonds and common destiny, expressing their happiness over what has been recorded by the Kingdom of Saudi Arabia and the Republic of Iraq of a qualitative leap in relations between them, stressing the importance of the regular exchanges of visits between officials of the two countries as well as businessmen to explore opportunities to support economic and trade relations and develop them to prospects for the interest of the two countries. Deputy Crown Prince Mohammed bin Salman bin Abdulaziz Al Saud, Second Deputy Prime Minister and Minister of Defense also held a session of talks with Prime Minister Haider Al-Abadi. The Custodian of the Two Holy Mosques and the Prime Minister held a session of talks attended by Crown Prince Mohammed bin Naif bin Abdulaziz, Second Deputy Prime Minister and Minister of Interior, and a number of senior officials of the two countries, during which they exchanged views on the prospects and ways of developing bilateral relations and intensifying cooperation in all areas for the service of the two brotherly peoples and the common interests existing between the two countries, especially in political, security, economic, trade, investment and energy fields, and discussed regional and international issues of common concern. At the invitation of the Custodian of the Two Holy Mosques King Salman bin Abdulaziz, the Prime Minister of Republic of Iraq Haider Al-Abadi paid an official visit to the Kingdom of Saudi Arabia on Monday, 24 Ramadan 1438 AH (19 June 2017). The Kingdom of Saudi Arabia and the Republic of Iraq issued today the following joint statement:"
790,King Salman Chairs Cabinet's Session,19-Jun-17,https://saudiembassy.net/news/king-salman-chairs-cabinets-session,News,"The Council of Ministers renewed the Kingdom's condemnation of the terrorist acts that took place in Egypt and Somalia, and the terrorist assault on worshippers leaving the Finsbury Park Mosque in London yesterday, as well as the attack on security forces inn Champs-Elys?É??es in Paris yesterday, expressing the Kingdom's firm rejection of all forms of terrorism and extremism. On the recent Qatif terrorist attack, the cabinet reiterated the Kingdom's keenness on fighting terrorism, protecting its homeland security. It also noted the efforts of the naval forces in confronting three boats that entered the Kingdom's territorial waters. Moreover, it considered the bombing of the three trucks belonging to King Salman Relief and Humanitarian Action Center while preparing for distribution of food aid in the city of Marib as a threat to humanitarian work by the Houthis. King Salman briefed the council on the results of his meeting with Pakistani President Mamnoon Hussain, Yemeni President Abdurbo Mansour Hadi, his talks with the Iraqi Prime Minister Dr. Haider Al-Abbadi and the phone calls received from Russian President Vladimir Putin, British Prime Minister Teresa May and Moroccan Minister of Foreign Affairs and Cooperation Nasser Bourita. The Custodian of the Two Holy Mosques King Salman bin Abdulaziz chaired the meeting held by the Council of Ministers, on Monday evening at Al-Safa Palace in Makkah."
791,King Salman Holds Talks With Iraqi Prime Minister,17-Jun-17,https://saudiembassy.net/news/king-salman-holds-talks-iraqi-prime-minister,News,"The Custodian of the Two Holy Mosques King Salman bin Abdulaziz held talks with the Iraqi Prime Minister Dr. Haider Al-Abbadi at Al-Safa Palace in Makkah today.?Ç?? During the meeting, they reviewed bilateral relations between the two brotherly countries and discussed regional developments."
792,Saudi Arabia Condemns Terror Attack in Mogadishu,15-Jun-17,https://saudiembassy.net/news/saudi-arabia-condemns-terror-attack-mogadishu,News,"The Foreign Ministry today strongly condemned the terrorist attack in a restaurant in Somalia???Ä?ôs capital, Mogadishu, which killed and wounded a number of people. In a statement, the Ministry offered the Kingdom???Ä?ôs condolences to the families of the victims and the Somali government and people."
793,KSrelief's First Shipments of Anti-Cholera drugs Arrived in Yemen,10-Jun-17,https://saudiembassy.net/news/ksreliefs-first-shipments-anti-cholera-drugs-arrived-yemen,News,"The first shipment anti-cholera drugs donated by the King Salman Center for Relief and Humanitarian Aid (KSrelief) to treat the cholera epidemic arrived in Aden.?Ç?? The aid contains 550 tons of medicines and medical supplies, and is part of the medical convoy that the Center recently conducted to address the cholera epidemic in Yemen."
794,King Chairs Cabinet's Session,24-Jul-17,https://saudiembassy.net/news/king-chairs-cabinets-session,News,"The Cabinet stressed the statement issued by the emergency session of the Arab League on the latest Israeli developments and violations in Al-Quds and Al-Aqsa Mosque, reiterating the Kingdom's condemnation and denunciation of the measures taken by Israeli authorities at Al-Aqsa Mosque and its closure before worshippers, and its call on the international community to shoulder its responsibilities towards the continuation of the Israeli aggression against the Palestinian people. The Cabinet also renewed the Kingdom's full support taken by Kuwait towards the Iranian diplomatic mission after a judicial ruling on the so-called ""Abdali Cell"" and the participation of Iranian parties in helping and supporting the cell's members. The Cabinet welcomed the commendation included in the International Monetary Fund Agency???Ä?ôs (IMF) report regarding the trends of the Kingdom's national economy and the progress achieved so far in implementing the Kingdom's Vision 2030, described by the Fund as a ""Bold Reform"" program. The Cabinet appreciated the security agency???Ä?ôs killing of three wanted terrorists in Al-Qatif governorate who were involved in many terrorist crimes; and the seizure of their possession of explosive materials, weapons and ammunition, reiterating that the security authorities are able to deter anyone who seeks to harm the security and stability of the Kingdom. The Cabinet discussed a number of topics on local affairs and reviewed reports on latest developments at regional, Arab and international arenas and expressed its appreciation to the King for issuing a number of royal orders to promote some of the state's most efficient figures. At the outset of the session, the King briefed the Cabinet on the results of his meeting with Sudanese President Omar Hassan Al-Bashir, his talks with Turkish President Recep Tayyip Erdogan, and the phone call made to President Emomali Rahmon of Tajikistan. The Custodian of the Two Holy Mosques King Salman chaired the Cabinet's session at Al-Salam Palace in Jeddah this afternoon."
795,King Salman Chairs Cabinet's Session,17-Jul-17,https://saudiembassy.net/news/king-salman-chairs-cabinets-session-5,News,"The Cabinet reiterated the Kingdom's condemnation of the terrorist attack on a security outpost in Giza, Egypt; and the two terrorist bombings targeting two cities in Pakistan and?Ç?? extended condolences to the two friendly countries, wishing the injured a speedy recovery. The Cabinet expressed its deep concern at the closure of Al-Aqsa Mosque by the Israeli occupation authorities, stressing that such an act is a dangerous development that would further complicate the situation in the occupied Palestinian territories. The Cabinet called on the international community to shoulder its responsibilities towards halting such practices. The Cabinet was then briefed on reports on latest developments, including the joint statement issued by Saudi Arabia, Egypt, the UAE and Bahrain, confirmation the continuing of current procedures until the Qatari authorities are committed to all demands. King Salman them briefed the Cabinet on his phone call with President Donald Trump in which he appreciated the role played by the US in its leadership of the Global Coalition Against ISIS (Daesh).?Ç?? King Salman also briefed the Cabinet on his phone call with Iraqi Prime Minister Dr. Haider Al-Abbadi during which he congratulated Iraq on the victory over Daesh; and his meeting with US Secretary of State Rex Tillerson. King Salman began the meeting by expressed his appreciation to the leaders of friendly countries and Saudi citizens for their condolences on the death of Prince Abdulrahman bin Abdulaziz. The Custodian of the Two Holy Mosques King Salman bin Abdulaziz chaired the Cabinet's weekly session at Al-Salam Palace in Jeddah this afternoon."
796,King Salman Chairs Cabinet's Session,10-Jul-17,https://saudiembassy.net/news/king-salman-chairs-cabinets-session-4,News,"The Cabinet finally adjourned after reviewing a number of local issues on its agenda. The Cabinet expressed the Kingdom's strong condemnation of the terrorist bombings that took place in northern Sinai in Egypt and the terrorist attack on a camp for displaced people in Anbar province in Iraq, expressing its condolences to the Egyptian and Iraqi governments, reconfirming the Kingdom's solidarity and stand with Egypt and Iraq and its firm positions against terrorism and extremism. The Cabinet reviewed the joint statement issued by Saudi Arabia, the UAE, Bahrain, and Egypt after receiving the Qatari reply from Sheikh Sabah Al-Ahmad Al-Jaber Al-Sabah, Emir of Kuwait, renewing its thanks and appreciation to the Kuwaiti Emir for his endeavors and efforts to resolve the crisis with the Qatari government. The Statement was initially directed at the Qatari government to correct its track seeking to destabilize the countries in the region and intervene in their affairs. The Cabinet praised the security forces for thwarting a terrorist act during the holy month of Ramadan to target the Grand Holy Mosque in Makkah and its visitors. It also condemned the terrorist attacks that targeted security patrols in Qatif Governorate which resulted in martyring two security men and injuring others. The Cabinet stressed that security authorities in the Kingdom are capable of confronting such criminal plans and anyone else who tampers with the Kingdom's safety and stability. The Cabinet also expressed thanks to the King Salman Center for Relief and Humanitarian Aid (KSrelief) in its fight to contain the cholera epidemic in Yemen and the provision of $66.7 million to the World Health Organization (WHO) and The United Nations Children's Fund (UNICEF) in this regard. The Cabinet commended the King's approval to adopt a public health policy, reflecting the keenness of the leadership over the health of its citizens. The Cabinet also expressed its appreciation to Germany, represented by Chancellor Angela Merkel for the good organization and management of the activities of the G20 leaders' summit, which discussed numerous issues including international efforts in combating terrorism and extremism. The Cabinet also appreciated the welcome of leaders of the G20 summit countries for the Kingdom of Saudi Arabia's hosting G20 Summit in 2020. The Cabinet valued the King's invitation to hold a Saudi-African Summit in the Kingdom at the end of this year 2017 or beginning of next year 2018, as the invitation was conveyed by the Minister of Foreign Affairs Adel bin Ahmed Al-Jubeir to the President of the 29th ordinary African Summit held in Ethiopia. At the outset of the session, the King welcomed Prince Mohammed bin Salman bin Abdulaziz on the occasion of his selection as Crown Prince and his appointment as Deputy Prime Minister.?Ç?? King Salman also expressed his appreciation to Prince Mohammed bin Naif bin Abdulaziz for all his efforts exerted in the service of the homeland.?Ç?? In addition, King Salman welcomed Prince Abdulaziz bin Saud bin Naif bin Abdulaziz, Minister of Interior, wishing him success in his new post. The Custodian of the Two Holy Mosques King Salman bin Abdulaziz chaired the Cabinet's session at Al-Salam Palace in Jeddah on Monday afternoon."
797,King Salman Chairs Cabinet's Session,19-Jun-17,https://saudiembassy.net/news/king-salman-chairs-cabinets-session,News,"The Council of Ministers renewed the Kingdom's condemnation of the terrorist acts that took place in Egypt and Somalia, and the terrorist assault on worshippers leaving the Finsbury Park Mosque in London yesterday, as well as the attack on security forces inn Champs-Elys?É??es in Paris yesterday, expressing the Kingdom's firm rejection of all forms of terrorism and extremism. On the recent Qatif terrorist attack, the cabinet reiterated the Kingdom's keenness on fighting terrorism, protecting its homeland security. It also noted the efforts of the naval forces in confronting three boats that entered the Kingdom's territorial waters. Moreover, it considered the bombing of the three trucks belonging to King Salman Relief and Humanitarian Action Center while preparing for distribution of food aid in the city of Marib as a threat to humanitarian work by the Houthis. King Salman briefed the council on the results of his meeting with Pakistani President Mamnoon Hussain, Yemeni President Abdurbo Mansour Hadi, his talks with the Iraqi Prime Minister Dr. Haider Al-Abbadi and the phone calls received from Russian President Vladimir Putin, British Prime Minister Teresa May and Moroccan Minister of Foreign Affairs and Cooperation Nasser Bourita. The Custodian of the Two Holy Mosques King Salman bin Abdulaziz chaired the meeting held by the Council of Ministers, on Monday evening at Al-Safa Palace in Makkah."
798,King Salman Chairs Weekly Cabinet's Session,6-Jun-17,https://saudiembassy.net/news/king-salman-chairs-weekly-cabinets-session,News,"
The Cabinet stressed the Kingdom's strong condemnation of the bombings in the Iraqi capital, Baghdad, the series of bombings in the Afghan capital, Kabul, the terrorist attacks that took place in London, expressing condolence to the governments and peoples of Iraq, Afghanistan and Britain on the victims of bombings and terrorist incidents, wishing the wounded a speedy recovery. 
?Ç?? In line with a noble directive, the Cabinet was briefed by Deputy Crown Prince Mohammed bin Salman bin Abdulaziz, Second Deputy Prime Minister and Minister of Defense, on the outcomes of his visit to Russia, meeting with the Russian President Vladimir Putin, discussion of reinforcing Saudi-Russian understanding on the oil accord, led by the Kingdom, which guarantee for the first time, in the history of the region the cooperation of OPEC member states and non-member states, including Russia, in addition to review bilateral relations, in the field of investments and various oil and petrochemical industries and uniting efforts to combat terrorism and extremist thought. 
The Cabinet pointed out that the decision of various sisterly countries to severe diplomatic relations with the state of Qatar was an expression of keenness to preserve the unity of the Arab nation and take stance against Qatari acts, aimed at destabilizing security, in the region, contravening accords, charters, principles of international law and good neighborliness. 
?Ç?? The Cabinet confirmed that the decision to cut diplomatic and consulate relations with Qatar came emanating from the Kingdom's observing its sovereign rights guaranteed by international law and in protection of its national security against the dangers of terrorism and extremism as the Kingdom has taken this decisive decision due to the grave violations practiced by the authorities in Doha secretly and publicly throughout previous years. This aimed to strike a wedge in the Saudi domestic ranks, instigating people to disobey the State and breach its sovereignty through securing safe havens for numerous terrorist and sectarian groups targeting the stability of the region. The Cabinet reiterated that the Kingdom of Saudi Arabia will remain supportive for the Qatari sisterly people and their security and stability regardless of the hostile practice committed by the authorities in Doha. King Salman began the meeting by briefing the Cabinet on the outcome of his audience with King Abdullah Al-Hussein of Jordan, the contents of a verbal message he sent to Sheikh Sabah Al-Ahmed Al-Jaber Al-Sabah, Emir of Kuwait; his meeting with Sheikh Mohammed bin Zayed Al Nahyan, Crown Prince of Abu-Dhabi, the contents of the telephone call the monarch received from President Emmanuel Macron of France, as well as his meeting with the Secretary General of the GCC Dr. Abdullatif bin Rashed Al-Zayani. The Custodian of the Two Holy Mosques King Salman bin Abdulaziz chaired the weekly Cabinet meeting at Al-Salam Palace in Jeddah this evening."
