topic_prob_col_0,topic_prob_col_1,topic_prob_col_2,topic_prob_col_3,topic_prob_col_4,topic_prob_col_5,topic_prob_col_6,topic_prob_col_7
1.0,1.8486859028069743e-307,1.2252506434106151e-307,2.283050537392458e-307,6.252107063256785e-308,4.0259881251165747e-308,2.298480869708115e-308,4.198159422929441e-308
0.4859808050011887,0.06617724737069912,0.043364990247757085,0.058064216665119406,0.022790056996280606,0.014558859125091743,0.008156611790714589,0.011447995823337848
1.0,1.819317062665865e-307,1.2109944856045889e-307,2.3556484339793474e-307,6.1478750855571025e-308,3.961508458274939e-308,2.2693674218223465e-308,4.2844022618039854e-308
0.484572467780467,0.0659028192886314,0.04344494871889719,0.059189173188562136,0.022840963995894747,0.014763193328496292,0.008186525786050974,0.011640690933189316
0.34799476555450815,0.04727893412317351,0.022091373089962237,0.020736470186006734,0.023080026048314512,0.009738832561519424,0.006365001443773811,0.004492627216680787
0.07523278386842232,0.013040204943633768,0.004133380119317354,0.0036091035079821136,0.005248342022976089,0.001666597714025019,0.0026771777106021333,0.0008488504614670751
1.0,3.767299656308138e-307,1.2095350653907227e-307,9.935228799329396e-308,1.1945116314993722e-307,2.94316790477755e-308,7.134700827797878e-308,2.390796593672202e-308
0.6766051587395335,0.0712601862976615,0.039031438661376865,0.03605804225164187,0.03930494499007045,0.017300675416085685,0.011727896172916226,0.007829021582570019
0.10456142512120187,0.03605423570521589,0.2111657087597484,0.0161452509830574,0.011978742910936264,0.004880473651579366,0.0050070776419658455,0.0035457457709658978
0.6672424874646387,0.0754639551314636,0.040484861211498635,0.03755813562709212,0.040375587005060075,0.017404671418130145,0.012411421219173161,0.008176245034799886
0.09474433763033732,0.0220790104696531,0.014571220452709555,0.6257114941413728,0.006905499356081769,0.004140506318376103,0.002800757682529243,0.009976257418609568
0.484615424762672,0.0658900486905739,0.04344094685706358,0.05920516781326692,0.022820221740546195,0.014742860600428842,0.008182108200407009,0.011644004355230761
0.5506102204253619,0.05709153824115461,0.03602078339022936,0.047793568421629,0.019359113641849394,0.011902931540860997,0.006842374064401107,0.00941267445512922
